Unnamed: 0,HLM002,HLM004,HLM007,HLM009,HLM010,HLM013,HLM014,HLM016,HLM017,HLM018,HLM025,HLM035,HLM036,HLM042,HLM044,HLM044.1,HLM048,HLM049,HLM051,HLM052,HLM057,HLM059,HLM062,HLM062.1,HLM063,HLM065,HLM067,HLM068,HLM069,HLM072,HLM073,HLM074,HLM074.1,HLM075,HLM076,HLM078,HLM080,HLM081,HLM082,HLM083,HLM085,HLM086,HLM087,HLM090,HLM096,HLM097,HLM097.1,HLM100,HLM109,HLM110,HLM112,HLM114,HLM116,HLM118,HLM119,HLM120,HLM122,HLM123,HLM124,HLM127,HLM130,HLM132,HLM135,HLM136,HLM137,HLM138,HLM140,HLM141,HLM142,HLM143,HLM144,HLM145,HLM146,HLM147,HLM148,HLM152,HLM155,HLM157,HLM161,HLM162,HLM163,HLM165,HLM166,HLM171,HLM172,HLM173,HLM174,HLM175,HLM176,HLM178,HLM179,HLM180,HLM183,HLM184,HLM184.1,HLM186,HLM187,HLM188,HLM189,HLM190
ENSG00000284616,34,34,0,10,77,32,3,5,0,0,12,44,0,51,4,1,2,12,0,0,0,15,10,9,0,1,0,29,1,0,6,4,0,12,12,0,0,39,47,33,4,8,13,5,0,25,14,5,76,4,0,50,0,0,7,0,65,2,40,10,68,0,25,0,47,52,14,63,0,47,1,24,17,8,69,2,70,6,9,32,0,8,4,0,0,1,0,63,0,1,20,44,171,0,30,14,0,0,0,0
ENSG00000284616,49,0,0,6,14,8,2,29,18,46,9,98,26,26,7,3,0,40,0,2,34,12,0,12,22,0,4,17,1,19,32,48,38,25,13,4,0,6,0,13,11,3,2,51,48,23,0,11,0,0,6,37,17,5,2,28,0,0,6,0,33,18,4,0,36,49,59,0,14,0,8,27,18,11,82,9,35,0,0,3,7,44,28,0,10,0,16,0,5,8,26,38,84,0,19,0,0,14,13,19
ENSG00000157911,57,13,46,4,0,0,1,0,10,0,8,82,8,15,8,0,34,12,0,5,17,15,19,34,34,0,13,31,0,0,0,85,7,15,2,9,1,67,0,5,8,4,0,0,60,25,17,0,0,1,20,55,19,0,0,0,54,1,33,17,35,12,4,0,29,55,0,0,22,0,3,9,36,8,54,0,23,63,12,44,9,8,20,34,0,0,22,24,7,0,9,16,0,87,33,0,22,7,17,3
ENSG00000228037,0,6,151,20,0,34,1,6,0,66,5,69,101,34,0,10,0,56,0,0,34,12,0,22,25,8,14,11,10,15,19,0,47,0,14,1,7,31,0,46,1,0,9,0,24,37,0,0,0,6,0,4,27,5,0,0,0,0,48,6,109,7,24,0,29,67,0,0,12,10,0,3,0,8,11,31,39,51,10,110,0,22,13,15,16,33,14,0,6,8,4,7,92,11,24,16,50,72,35,27
ENSG00000142611,0,24,64,14,19,14,0,0,0,0,0,5,45,42,7,3,0,0,3,2,10,6,2,1,43,13,7,0,15,3,34,46,13,42,2,7,12,0,38,0,0,5,0,8,14,0,3,14,13,0,0,0,36,0,0,0,0,3,0,1,27,17,17,12,39,72,0,46,23,18,4,9,31,1,97,16,16,18,13,3,7,21,12,28,6,9,2,0,0,8,0,50,0,15,35,0,0,1,0,63
ENSG00000228037,4,0,0,8,26,15,0,12,14,155,0,128,26,29,8,1,1,56,1,5,32,24,3,13,54,5,15,19,11,0,51,11,45,64,0,0,16,33,49,50,0,3,0,13,29,49,13,3,0,1,21,0,23,7,0,23,33,0,2,4,14,22,17,6,21,39,0,20,7,51,4,6,50,0,0,26,10,0,0,65,14,14,0,0,0,16,2,14,3,0,13,43,333,0,3,10,21,15,2,12
ENSG00000142611,6,62,55,5,0,4,4,27,13,0,5,0,0,0,0,6,21,0,1,5,1,3,6,14,30,1,10,3,6,6,42,0,24,0,3,2,6,0,0,0,17,0,0,9,7,0,22,8,49,0,32,24,41,3,3,27,0,8,8,14,1,0,25,4,0,26,29,20,10,19,0,12,41,5,12,1,0,12,16,57,7,3,36,44,4,25,0,21,27,0,4,32,42,71,0,46,31,0,8,53
ENSG00000279928,0,0,0,0,0,9,1,0,18,124,1,81,58,0,4,6,23,0,0,0,0,4,5,0,45,1,18,51,0,0,42,0,41,23,9,6,10,24,33,7,1,3,5,34,74,0,14,6,79,1,12,0,4,0,0,0,35,5,0,10,0,0,11,0,27,15,17,7,15,28,0,25,48,3,76,8,39,85,0,14,0,0,33,34,1,0,6,14,6,4,2,41,0,81,16,34,0,19,12,0
ENSG00000157911,0,0,67,0,31,23,1,19,16,61,9,161,0,2,12,0,13,55,1,3,0,22,0,18,6,0,0,46,0,1,41,0,0,25,5,8,8,35,14,18,6,0,22,19,146,0,0,5,13,0,35,0,15,0,3,38,0,0,2,1,0,11,26,0,0,36,0,23,7,0,1,0,16,15,18,14,33,56,13,48,8,26,0,20,14,30,0,19,27,7,21,16,0,0,30,29,49,29,14,18
ENSG00000284616,0,8,0,11,0,0,1,22,0,50,0,8,34,42,0,1,21,17,5,0,24,6,2,30,0,0,11,0,6,2,44,47,46,13,8,8,6,56,0,49,0,9,0,9,0,10,19,3,31,0,0,26,11,8,2,67,27,2,0,0,70,23,16,28,0,0,8,56,0,43,0,4,12,0,31,0,106,50,0,0,16,60,43,0,13,19,12,32,8,0,12,20,54,133,18,55,57,22,31,10
ENSG00000142611,38,19,0,0,5,0,3,20,0,18,4,0,0,53,0,5,30,40,5,0,14,0,7,0,12,11,21,0,16,6,11,0,0,30,0,0,0,6,1,9,14,8,15,20,33,11,0,2,93,0,0,33,19,5,0,0,21,0,55,0,27,9,15,7,0,43,5,68,58,43,7,0,38,9,35,19,61,64,23,0,8,13,0,51,5,21,0,59,10,0,0,40,119,0,14,0,5,13,23,0
ENSG00000284616,49,8,136,24,0,0,1,0,8,64,6,10,183,0,3,2,23,41,3,0,0,13,9,39,16,10,13,0,0,13,16,31,41,0,3,0,1,0,36,0,0,0,18,0,2,22,16,13,93,0,20,0,2,0,1,0,3,0,14,4,183,20,26,15,28,9,17,26,0,19,0,5,0,0,26,0,30,62,24,47,16,0,11,0,0,34,0,1,0,8,12,3,40,64,20,56,23,37,16,0
ENSG00000228037,0,43,0,9,8,0,0,10,25,0,12,0,0,65,0,3,14,58,3,1,14,0,2,29,0,5,13,7,4,0,59,86,1,8,2,0,0,20,0,36,17,0,4,13,0,15,11,1,84,0,2,136,0,3,2,31,24,2,0,0,25,5,0,0,0,57,7,69,20,18,0,11,11,11,0,0,14,6,16,0,0,43,4,3,8,1,3,25,7,0,21,31,0,3,14,47,11,29,0,38
ENSG00000284616,48,0,18,14,29,31,0,10,0,0,0,41,89,3,6,0,0,0,5,1,7,0,6,26,0,15,9,2,10,0,0,68,10,0,0,17,12,0,26,0,11,0,22,0,5,23,6,2,109,0,0,59,35,12,0,0,40,1,0,0,0,0,14,4,5,0,0,20,36,0,14,0,0,5,20,5,74,0,6,31,5,0,52,0,0,10,0,13,0,25,13,28,98,91,36,21,20,18,0,0
ENSG00000228037,0,0,128,13,31,0,2,7,0,88,7,0,44,32,7,4,17,48,2,0,60,25,3,8,0,3,21,27,9,3,38,31,0,0,2,13,11,38,13,2,0,9,0,0,16,21,10,0,10,3,0,50,0,0,3,0,37,0,32,0,11,24,35,0,51,0,28,55,0,31,0,8,0,9,0,0,0,0,18,101,7,17,49,36,15,14,6,25,0,7,2,7,102,55,10,0,0,44,19,44
ENSG00000279928,0,0,226,0,13,16,0,18,0,169,6,107,0,0,0,1,0,14,1,0,34,0,4,6,10,9,19,1,0,2,0,0,3,20,0,7,6,0,8,29,0,9,0,18,36,0,0,7,3,1,11,0,39,1,5,0,0,3,16,7,17,4,26,0,54,7,0,0,13,12,12,15,17,0,15,5,0,32,5,0,9,0,0,0,13,45,9,0,15,0,13,0,142,69,7,14,2,23,0,41
ENSG00000157911,1,64,27,2,0,15,3,0,15,109,2,94,0,0,2,3,2,1,1,6,60,3,4,33,11,10,10,0,11,0,0,103,7,0,10,9,0,45,55,19,3,0,0,15,52,0,0,0,92,1,24,12,30,10,3,0,0,0,28,17,19,9,0,7,32,20,54,76,34,0,3,6,8,1,0,0,0,51,6,0,9,19,0,20,3,0,0,5,0,8,3,24,0,0,11,3,4,51,19,42
ENSG00000279928,23,0,8,0,27,1,0,14,0,129,3,0,80,27,0,0,18,8,4,2,0,13,9,30,2,1,20,0,5,13,13,32,0,50,0,0,9,82,0,0,6,6,12,0,41,17,3,0,56,0,0,28,21,6,0,0,19,1,0,3,1,10,20,12,28,0,64,0,0,18,2,38,26,0,42,0,0,6,7,0,19,11,19,2,12,0,0,0,6,0,10,61,0,120,20,34,56,0,7,16
ENSG00000228037,0,51,0,0,0,0,0,0,0,0,0,0,16,0,3,7,5,7,0,0,18,6,1,0,3,6,18,31,4,0,0,61,14,33,13,7,5,0,38,59,1,0,0,17,63,18,5,1,0,3,20,27,11,19,3,0,14,3,0,0,28,11,21,22,7,21,47,3,0,49,3,0,0,1,0,17,20,0,18,109,0,0,0,7,13,11,0,28,19,14,0,2,151,54,25,0,0,24,15,6
ENSG00000284616,0,9,0,0,0,46,0,22,0,35,1,96,89,30,0,1,8,0,0,4,0,22,0,0,33,2,14,38,0,1,27,0,0,0,1,0,20,24,22,0,0,0,19,31,0,0,7,0,0,4,27,0,18,15,5,78,54,7,0,0,41,9,38,9,11,11,0,0,7,0,0,17,0,20,39,0,35,0,0,11,1,1,9,16,5,54,13,57,0,19,0,26,64,41,19,24,3,18,9,0
ENSG00000157911,13,0,121,25,6,35,0,0,0,0,0,0,52,17,8,0,3,0,7,0,18,4,3,7,35,3,0,21,0,0,0,107,12,12,6,4,0,30,41,7,0,16,0,44,31,0,0,0,79,0,14,29,2,2,3,75,28,0,17,14,55,0,0,32,15,0,47,22,13,0,2,0,29,11,0,12,20,61,7,38,5,46,8,0,0,0,15,77,0,0,1,1,80,0,0,10,38,0,6,0
ENSG00000157911,9,44,85,10,48,0,0,0,17,15,14,18,0,0,5,0,5,0,0,3,46,3,8,0,19,0,0,29,10,8,3,57,64,0,15,24,16,51,0,11,0,2,0,0,55,28,3,0,20,0,25,0,0,0,1,56,8,2,17,0,84,5,31,0,0,42,60,0,17,0,0,6,18,8,17,3,0,0,1,121,10,2,0,0,5,0,9,0,17,1,19,1,75,31,17,49,18,16,26,2
ENSG00000142611,0,58,0,6,0,0,0,12,0,87,5,96,133,30,5,1,0,65,1,0,0,9,7,0,18,13,8,35,0,2,0,27,20,54,5,5,0,0,16,21,5,5,0,19,37,22,17,2,0,0,33,0,11,3,0,58,40,0,9,20,39,2,32,23,0,31,22,48,42,0,3,12,0,15,47,0,63,0,3,18,3,28,16,13,3,0,7,28,20,8,13,0,58,93,0,42,25,31,17,0
ENSG00000228037,17,0,0,17,35,0,0,0,19,0,0,55,136,40,12,3,0,26,4,2,93,21,0,0,0,8,5,32,0,4,0,8,63,0,10,0,11,0,0,30,11,0,23,1,70,0,0,1,48,2,5,8,60,1,4,7,37,0,0,3,0,8,0,10,37,0,36,42,3,26,0,24,0,7,104,8,0,0,9,83,9,0,0,0,3,36,15,0,11,12,4,21,4,147,34,37,2,4,23,0
ENSG00000284616,28,47,74,22,0,13,2,24,2,0,4,193,26,20,8,7,13,3,4,12,13,0,2,2,9,0,6,0,1,18,46,17,0,8,2,0,13,0,41,22,0,16,6,4,40,0,10,1,58,0,27,93,11,3,4,126,26,3,0,0,18,20,1,13,41,2,11,58,36,24,0,0,38,3,0,13,0,66,8,0,7,30,41,19,0,24,0,37,13,13,4,21,0,41,0,16,63,3,25,72
ENSG00000142611,10,0,127,0,0,31,0,25,23,4,7,0,0,36,0,0,5,38,0,5,25,12,8,10,22,4,12,11,4,0,2,0,28,0,16,0,4,81,48,48,10,2,0,0,58,0,44,7,0,0,49,25,0,0,1,0,20,0,0,7,56,3,14,12,14,16,5,80,0,22,0,0,2,0,31,0,8,5,0,93,9,37,16,12,1,13,0,25,28,0,2,0,71,0,13,14,0,0,10,45
ENSG00000157911,0,0,25,3,6,19,0,0,0,0,11,102,0,0,12,0,5,50,3,0,0,7,13,23,17,1,23,0,0,4,22,0,9,35,3,3,0,3,0,42,3,6,0,29,0,22,21,4,94,0,35,0,29,8,3,0,49,0,49,7,32,5,38,7,26,64,24,0,27,23,5,0,68,8,76,25,0,126,1,0,2,10,23,0,2,37,0,35,0,0,16,54,280,0,1,0,0,11,2,8
ENSG00000284616,7,18,0,18,50,9,2,13,11,38,0,109,40,32,11,0,7,14,2,0,4,13,6,5,9,0,11,28,0,3,0,40,12,38,6,18,4,13,14,0,3,0,12,0,0,1,7,6,65,0,0,35,25,0,6,87,10,0,51,6,2,32,19,3,69,109,13,1,0,34,0,3,7,4,40,1,28,55,5,25,0,0,39,6,1,82,0,0,10,0,0,9,0,14,8,33,45,20,6,0
ENSG00000279928,0,0,0,0,8,15,0,0,9,0,10,137,11,0,0,3,6,8,3,3,0,6,0,6,0,1,0,38,7,13,0,111,0,11,0,3,7,64,30,0,0,1,0,0,146,0,19,0,74,1,0,0,16,9,0,82,10,3,73,0,23,14,33,14,0,31,0,0,35,14,0,5,0,7,53,0,65,150,8,30,3,21,13,0,4,13,14,44,16,7,7,23,0,15,24,4,0,0,0,0
ENSG00000284616,10,0,150,0,22,10,0,6,0,0,10,87,0,0,6,0,10,0,3,3,60,19,0,0,0,0,0,0,13,0,42,63,32,73,6,11,7,0,31,0,10,4,29,13,22,4,2,16,0,1,0,43,17,0,2,35,15,0,41,0,39,13,11,0,0,7,34,6,54,39,6,6,0,1,50,11,7,83,0,55,0,33,9,0,0,23,0,60,0,9,13,0,0,56,12,55,74,24,13,76
ENSG00000284616,50,23,65,6,59,21,0,22,0,0,9,28,114,15,1,2,6,13,5,0,31,5,8,0,2,6,5,52,0,0,17,102,0,0,0,2,0,0,13,0,13,6,13,7,0,5,19,4,30,3,16,0,7,0,1,29,21,0,0,18,86,18,40,17,0,67,11,0,0,7,0,4,0,0,32,1,0,62,22,0,0,23,0,0,0,17,0,85,4,0,32,51,182,0,23,25,40,12,9,7
ENSG00000279928,42,41,65,3,51,0,1,0,0,132,4,0,32,0,0,0,14,0,3,7,66,12,0,0,29,2,13,9,11,7,9,0,34,1,8,10,10,0,23,41,1,4,15,0,0,27,5,15,56,0,0,0,44,10,1,0,23,5,36,6,67,22,0,17,52,30,0,44,17,0,9,19,0,0,115,7,92,0,9,71,12,0,25,10,0,0,6,110,0,0,0,48,46,0,17,22,50,13,11,36
ENSG00000142611,39,0,0,0,33,0,0,19,0,68,0,31,83,22,3,0,43,31,0,0,12,2,13,30,16,0,2,34,0,1,31,92,5,21,6,8,0,0,0,4,9,9,9,22,0,14,0,0,110,1,40,118,0,2,6,10,22,0,0,0,0,9,25,21,0,13,39,0,15,26,4,21,0,0,28,41,129,20,2,194,10,31,18,0,22,0,5,49,26,8,0,37,20,0,23,15,95,29,0,34
ENSG00000284616,21,0,0,0,0,14,0,16,16,17,5,21,41,0,0,2,3,10,3,4,39,0,3,17,19,1,9,25,8,8,0,146,28,0,18,12,17,78,0,0,0,4,6,13,0,13,0,7,49,0,29,21,0,21,9,6,45,0,1,0,0,0,14,33,32,27,0,0,0,0,5,0,25,6,0,0,45,0,4,57,12,0,12,0,18,18,1,0,0,8,7,0,99,87,17,5,5,19,36,33
ENSG00000279928,16,0,0,6,56,0,0,16,12,89,2,108,0,5,0,8,36,26,1,0,0,0,13,0,0,9,9,27,9,9,0,50,10,21,13,0,8,0,0,10,7,0,13,4,0,52,3,0,43,0,6,38,28,10,0,36,12,0,0,15,113,0,10,0,32,51,9,7,36,14,3,11,54,0,0,0,74,0,10,47,3,0,20,0,0,14,19,0,9,2,0,45,190,77,1,0,0,0,15,38
ENSG00000279928,13,0,144,21,19,0,0,0,0,68,0,35,68,55,6,4,16,0,5,0,44,13,0,24,20,11,0,46,9,4,15,38,72,6,13,12,1,31,84,5,3,7,0,0,0,0,9,11,25,1,10,61,10,13,0,38,10,1,21,31,0,18,0,24,31,4,2,49,0,0,7,0,0,3,60,0,22,29,0,0,5,6,0,0,11,0,3,53,24,0,2,79,46,0,5,22,13,19,5,37
ENSG00000157911,15,5,133,11,0,20,1,0,0,105,11,101,53,11,4,0,0,0,0,0,17,14,3,0,0,3,13,31,3,0,20,48,7,0,9,3,2,78,0,26,4,9,1,11,8,3,10,11,0,2,41,65,39,0,0,45,13,0,37,0,25,0,28,10,0,0,53,14,0,0,9,10,25,20,64,22,0,0,20,0,7,0,46,35,10,51,1,0,8,0,0,34,63,45,3,58,0,9,16,3
ENSG00000228037,30,0,214,5,22,42,0,0,0,0,0,69,0,16,3,0,0,83,3,2,70,11,2,0,0,4,7,0,11,11,48,33,20,33,1,9,0,0,0,0,14,9,2,19,11,9,0,0,83,2,7,54,22,10,5,109,58,0,0,1,31,29,44,0,36,0,14,39,0,20,6,2,45,0,0,8,4,51,9,0,5,32,18,55,12,37,0,0,9,0,31,98,89,0,16,33,19,34,0,25
ENSG00000279928,16,20,0,7,0,2,3,35,0,0,0,0,0,15,18,6,0,0,2,0,0,0,0,19,3,0,9,31,6,0,28,82,0,54,5,11,2,2,53,14,0,7,0,24,0,6,9,7,76,0,35,0,10,6,0,141,26,0,0,0,17,1,27,17,23,0,47,0,28,0,1,0,46,5,89,10,0,71,0,85,10,0,0,7,7,0,17,0,15,8,4,0,0,12,23,5,71,8,5,37
ENSG00000284616,0,0,97,10,6,34,0,0,11,160,4,0,67,11,0,0,28,0,0,1,0,11,0,19,22,0,7,0,9,4,15,0,0,1,1,11,0,36,40,18,0,0,1,0,0,27,26,2,0,2,46,12,6,0,2,0,47,1,58,12,0,0,5,23,0,26,35,48,42,0,4,0,0,3,0,0,57,42,20,86,0,28,16,39,3,0,1,106,0,0,12,6,132,80,34,29,0,27,11,0
ENSG00000284616,54,58,0,0,0,4,1,0,5,34,0,89,76,24,0,0,8,0,0,0,32,1,3,29,0,3,0,30,0,2,11,0,40,3,6,4,3,36,26,10,0,6,0,0,0,0,0,11,33,3,12,0,62,21,0,0,13,1,8,14,0,6,4,0,52,51,0,0,25,33,6,23,11,6,37,16,33,16,0,0,0,22,0,0,4,0,8,7,16,0,2,0,50,31,13,0,1,19,18,32
ENSG00000279928,71,0,64,0,22,19,1,0,0,0,0,43,7,0,9,5,0,17,4,0,2,0,4,8,0,0,6,8,3,10,0,0,31,0,14,6,0,5,12,25,0,7,0,23,0,0,2,0,16,4,3,0,53,0,2,10,0,0,0,11,0,6,12,16,0,0,22,0,0,0,5,27,19,0,58,0,5,28,2,0,11,16,38,16,5,0,10,71,29,22,20,20,0,44,17,39,0,20,0,0
ENSG00000279928,46,3,0,0,0,28,2,19,0,58,0,140,36,40,0,5,7,27,0,2,22,0,0,0,42,1,0,55,6,14,22,2,15,17,4,2,0,26,0,8,0,0,14,0,13,19,9,2,0,0,22,34,18,7,0,0,0,2,5,0,11,0,0,0,5,59,41,44,17,0,4,0,0,6,46,0,0,53,27,141,0,0,36,3,0,0,0,0,21,4,1,33,29,16,2,4,67,5,12,0
ENSG00000157911,19,0,0,9,17,17,0,9,0,0,5,44,125,0,7,0,18,7,2,3,18,15,6,31,19,0,0,23,11,0,62,53,21,0,17,1,7,38,41,8,7,1,4,0,0,9,13,0,58,2,0,0,22,21,0,63,0,0,0,0,24,1,13,25,0,40,0,8,4,0,6,0,44,0,112,2,8,0,0,11,1,3,2,0,2,21,0,17,8,0,14,0,153,75,13,13,69,7,17,0
ENSG00000142611,0,0,129,0,0,57,0,17,22,88,2,12,56,0,6,1,43,0,2,2,8,6,5,0,14,24,17,0,17,0,50,0,2,16,11,1,4,33,0,35,0,0,2,0,72,0,21,0,67,0,25,0,0,0,8,49,0,1,0,3,0,4,22,0,0,53,14,0,21,0,7,0,0,10,43,13,69,0,2,0,3,6,0,42,7,0,3,0,8,11,9,0,124,0,0,0,0,26,1,50
ENSG00000142611,31,8,27,4,48,15,1,5,6,115,4,0,18,0,13,0,0,3,0,4,37,6,0,17,28,0,0,13,0,8,0,43,0,67,4,8,6,24,19,0,0,13,2,0,84,1,7,4,0,3,0,50,16,23,3,0,52,4,10,14,35,0,41,0,12,20,0,0,0,0,5,0,0,12,3,16,203,24,2,0,0,0,48,0,3,8,20,48,8,19,19,0,99,52,29,0,0,0,19,0
ENSG00000157911,34,0,0,16,0,1,0,24,8,86,1,35,70,25,0,1,9,0,0,5,25,0,0,7,52,12,15,27,0,6,44,60,62,5,0,0,0,18,87,28,13,18,17,17,10,24,1,0,12,0,3,0,10,0,4,0,0,0,0,12,0,15,23,15,0,0,0,6,2,0,2,6,58,3,0,0,56,0,17,62,0,19,43,14,1,29,8,21,16,0,0,33,161,30,34,18,71,28,23,60
ENSG00000142611,0,0,104,2,0,44,1,0,0,109,1,0,97,0,0,4,0,85,5,2,31,14,6,56,3,0,10,0,11,7,8,84,0,38,9,3,0,8,46,0,0,0,1,24,75,29,0,11,0,1,0,0,27,11,1,29,3,0,53,6,58,0,45,0,67,49,50,16,14,55,3,3,0,0,66,0,87,46,16,99,0,0,30,29,7,12,8,0,0,1,10,0,43,0,0,2,31,13,37,27
ENSG00000228037,9,3,41,0,22,4,0,19,5,36,0,0,20,3,0,1,0,39,0,4,0,14,3,29,0,0,3,25,3,0,6,0,7,17,7,6,19,43,34,0,2,3,5,0,80,0,9,4,71,0,0,0,39,0,0,0,36,0,15,14,0,9,32,6,3,39,16,86,30,10,0,5,21,3,0,22,34,0,5,0,0,0,11,21,0,8,16,32,10,1,0,9,86,73,11,35,0,30,23,37
ENSG00000228037,53,0,38,0,0,6,3,7,11,0,0,51,54,0,0,5,8,7,3,5,5,1,13,19,2,5,0,0,0,0,32,0,0,0,0,0,10,47,9,24,0,5,31,0,0,3,9,0,6,1,27,12,0,15,6,0,38,0,9,0,0,13,40,14,0,14,0,46,0,45,0,0,44,0,39,0,0,0,0,143,0,14,14,0,9,0,3,0,8,4,0,14,0,58,27,0,31,25,2,25
ENSG00000157911,0,55,0,16,0,0,1,15,9,124,7,22,69,22,0,0,1,15,0,0,22,0,5,0,0,4,0,58,0,6,24,18,22,0,15,14,13,48,0,0,0,18,11,26,74,0,10,0,0,3,0,32,41,8,2,0,45,1,1,18,17,8,34,4,13,7,0,0,22,0,5,18,31,0,0,21,5,13,0,218,20,0,6,18,1,0,0,0,19,7,0,54,134,0,9,26,3,11,7,0
ENSG00000157911,31,0,51,3,41,0,3,0,0,0,5,85,160,17,0,7,0,0,0,2,1,16,11,10,33,0,0,0,5,0,0,113,0,0,0,2,10,62,61,0,0,8,0,0,0,6,17,0,0,2,0,68,20,0,0,22,11,0,2,0,68,4,2,20,0,56,21,29,16,21,0,15,27,1,19,8,0,0,9,55,0,71,22,24,3,43,0,74,9,1,5,27,0,0,10,20,23,0,9,36
ENSG00000284616,31,52,0,2,44,31,3,10,6,0,0,0,0,14,0,4,15,0,3,0,26,12,13,30,0,0,4,0,0,0,25,105,23,29,0,6,1,6,16,45,7,0,4,0,53,0,21,0,30,2,16,0,27,4,0,1,48,2,4,23,0,0,21,17,8,0,27,0,18,0,14,5,0,6,42,0,99,51,0,37,8,0,0,40,18,0,0,49,11,0,8,0,108,0,13,67,0,14,22,0
ENSG00000228037,0,20,27,13,9,20,2,0,5,60,0,17,65,13,0,2,5,0,2,0,0,12,0,0,0,23,17,6,5,5,15,44,0,0,0,11,7,6,24,32,22,8,0,0,8,44,10,6,0,0,2,55,4,0,5,61,12,0,45,3,112,27,0,0,0,54,0,0,7,0,0,0,50,4,0,24,0,24,0,0,0,19,16,14,14,17,0,0,34,0,0,63,37,39,31,23,27,8,1,40
ENSG00000157911,0,4,0,1,40,0,2,12,2,61,1,24,0,31,0,0,0,44,0,5,69,0,0,0,15,0,0,0,1,0,0,0,0,10,6,0,9,67,64,33,9,7,15,15,0,8,0,6,67,5,0,2,0,9,6,49,5,6,18,16,111,8,10,13,26,5,0,78,0,0,0,11,33,0,0,4,86,0,8,19,3,8,39,0,3,6,21,55,0,11,15,31,13,0,1,0,46,13,25,36
ENSG00000279928,6,8,49,22,52,16,0,28,4,126,8,96,0,0,0,0,0,80,5,4,46,1,0,26,0,0,6,0,0,7,0,16,0,41,4,0,19,0,0,48,4,0,14,34,63,56,0,6,0,0,7,0,0,0,5,0,0,0,3,17,0,4,0,13,0,0,59,8,45,0,8,21,8,5,21,0,20,23,0,0,2,43,0,0,11,10,0,10,0,15,10,31,0,17,34,0,0,10,0,43
ENSG00000284616,11,26,64,0,29,47,0,0,19,0,15,97,83,21,10,2,0,23,0,4,27,17,4,32,40,0,0,11,9,11,0,105,0,13,0,0,10,26,33,0,24,14,0,19,36,0,11,7,13,1,12,0,34,23,0,12,0,3,25,17,0,21,28,2,0,64,0,93,8,12,6,0,0,2,0,0,4,51,10,16,7,12,10,0,15,23,15,17,3,0,1,23,40,0,14,0,0,3,0,0
ENSG00000228037,1,0,0,8,9,49,2,25,0,0,4,23,60,0,0,8,0,27,1,0,0,8,0,8,0,0,1,34,2,4,40,0,15,25,3,10,1,0,40,8,0,21,10,21,20,49,0,0,0,3,24,19,0,1,0,62,39,0,27,9,14,7,0,14,0,33,76,0,35,25,7,9,0,0,52,3,0,37,17,8,11,6,72,14,0,53,0,9,0,13,15,50,44,76,28,74,72,30,28,5
ENSG00000228037,27,0,65,8,46,29,1,14,9,187,0,45,37,31,5,0,0,13,0,1,39,10,0,0,0,0,20,0,0,3,15,0,32,13,18,3,8,35,55,30,4,7,24,8,107,10,8,6,0,7,10,0,0,25,0,21,0,0,0,0,0,0,19,14,0,46,49,77,0,0,8,26,0,0,0,11,56,92,3,42,14,18,0,2,2,0,4,76,21,5,0,81,131,80,39,36,67,18,19,0
ENSG00000157911,0,0,54,0,18,41,0,0,8,0,5,0,0,15,0,5,0,0,5,0,0,14,0,3,12,20,0,0,13,0,41,0,0,45,6,7,0,20,28,0,10,0,12,27,64,13,0,0,0,5,30,0,17,0,0,133,0,1,18,13,36,0,20,0,19,0,35,0,0,57,4,25,27,4,37,29,137,0,0,7,2,17,0,0,0,19,3,93,10,0,14,5,91,62,9,0,0,37,15,12
ENSG00000228037,0,24,28,11,65,40,4,0,10,77,5,40,51,0,2,4,27,8,1,2,14,4,0,0,14,12,0,0,9,0,1,56,48,2,8,0,3,73,0,8,1,8,19,0,23,5,20,8,29,0,22,16,20,3,5,4,66,0,9,8,33,12,0,5,0,0,22,0,0,29,3,1,52,15,65,8,34,0,14,8,5,0,0,0,1,0,3,12,2,9,0,32,110,66,18,36,82,0,0,19
ENSG00000157911,0,0,31,0,0,2,0,15,0,11,3,21,40,0,0,0,10,24,0,3,0,0,1,6,0,4,5,0,1,11,0,12,2,0,8,4,5,13,24,36,4,5,23,0,8,0,0,0,0,6,21,7,41,8,3,180,0,0,32,15,24,27,0,11,18,32,0,10,18,25,2,2,0,20,21,1,80,25,5,48,1,25,22,38,0,44,12,47,17,6,0,13,39,14,0,44,0,0,0,0
ENSG00000279928,0,0,40,0,6,9,1,11,9,0,8,75,66,0,0,0,11,0,2,5,16,27,0,27,0,11,0,22,2,0,15,10,73,0,8,0,2,0,16,0,25,0,16,5,0,47,0,13,19,0,28,62,0,0,0,9,25,0,0,21,91,2,0,10,0,0,80,43,18,0,4,11,19,3,77,2,30,0,3,0,4,0,0,8,0,0,13,0,0,3,2,11,9,27,29,16,0,11,2,8
ENSG00000279928,15,13,0,15,0,28,2,22,22,68,11,0,88,0,8,0,3,17,0,0,81,21,0,21,22,10,3,28,0,0,27,66,5,40,10,1,0,36,18,9,2,0,0,20,69,11,2,10,65,1,0,0,22,4,6,0,64,1,12,18,47,5,35,2,38,41,14,15,21,0,0,17,49,13,20,21,0,40,12,0,7,0,21,0,0,41,0,63,0,7,7,0,0,45,2,2,113,10,48,0
